Sample_1,Sample_2,Jaccard_Similarity
SAM_016,SAM_097,0.3
SAM_016,SAM_098,0.3
SAM_016,SAM_099,0.25
SAM_016,SAM_100,0.1428571428571428
SAM_017,SAM_018,0.2
SAM_017,SAM_019,0.1428571428571428
SAM_017,SAM_020,0.0909090909090909
SAM_017,SAM_021,0.2727272727272727
SAM_017,SAM_022,0.1666666666666666
SAM_017,SAM_023,0.0833333333333333
SAM_017,SAM_024,0.1428571428571428
SAM_017,SAM_025,0.3333333333333333
SAM_017,SAM_026,0.0
SAM_017,SAM_027,0.3333333333333333
SAM_017,SAM_028,0.4
SAM_017,SAM_029,0.1538461538461538
SAM_017,SAM_030,0.0714285714285714
SAM_017,SAM_031,0.1666666666666666
SAM_017,SAM_032,0.1538461538461538
SAM_017,SAM_033,0.2857142857142857
SAM_017,SAM_034,0.0769230769230769
SAM_017,SAM_035,0.2857142857142857
SAM_017,SAM_036,0.1666666666666666
SAM_017,SAM_037,0.1428571428571428
SAM_017,SAM_038,0.2
SAM_017,SAM_039,0.3076923076923077
SAM_017,SAM_040,0.0714285714285714
SAM_017,SAM_041,0.3125
SAM_017,SAM_042,0.0909090909090909
SAM_017,SAM_043,0.375
SAM_017,SAM_044,0.4
SAM_017,SAM_045,0.3333333333333333
SAM_017,SAM_046,0.0769230769230769
SAM_017,SAM_047,0.4545454545454545
SAM_017,SAM_048,0.2
SAM_017,SAM_049,0.4545454545454545
SAM_017,SAM_050,0.2857142857142857
SAM_017,SAM_051,0.4545454545454545
SAM_017,SAM_052,0.3846153846153846
SAM_017,SAM_053,0.0909090909090909
SAM_017,SAM_054,0.2352941176470588
SAM_017,SAM_055,0.2307692307692307
SAM_017,SAM_056,0.2307692307692307
SAM_017,SAM_057,0.4166666666666667
SAM_017,SAM_058,0.2666666666666666
SAM_017,SAM_059,0.3846153846153846
SAM_017,SAM_060,0.2142857142857142
SAM_017,SAM_061,0.25
SAM_017,SAM_062,0.125
SAM_017,SAM_063,0.3333333333333333
SAM_017,SAM_064,0.2307692307692307
SAM_017,SAM_065,0.0769230769230769
SAM_017,SAM_066,0.0909090909090909
SAM_017,SAM_067,0.25
SAM_017,SAM_068,0.2307692307692307
SAM_017,SAM_069,0.4166666666666667
SAM_017,SAM_070,0.25
SAM_017,SAM_071,0.4285714285714285
SAM_017,SAM_072,0.25
SAM_017,SAM_073,0.3125
SAM_017,SAM_074,0.4545454545454545
SAM_017,SAM_075,0.3571428571428571
SAM_017,SAM_076,0.1428571428571428
SAM_017,SAM_077,0.0833333333333333
SAM_017,SAM_078,0.2307692307692307
SAM_017,SAM_079,0.3846153846153846
SAM_017,SAM_080,0.3
SAM_017,SAM_081,0.2666666666666666
SAM_017,SAM_082,0.1176470588235294
SAM_017,SAM_083,0.0
SAM_017,SAM_084,0.0
SAM_017,SAM_085,0.1666666666666666
SAM_017,SAM_086,0.5833333333333334
SAM_017,SAM_087,0.2
SAM_017,SAM_088,0.3846153846153846
SAM_017,SAM_089,0.15
SAM_017,SAM_090,0.1538461538461538
SAM_017,SAM_091,0.1538461538461538
SAM_017,SAM_092,0.3076923076923077
SAM_017,SAM_093,0.25
SAM_017,SAM_094,0.2307692307692307
SAM_017,SAM_095,0.3846153846153846
SAM_017,SAM_096,0.6363636363636364
SAM_017,SAM_097,0.3333333333333333
SAM_017,SAM_098,0.1428571428571428
SAM_017,SAM_099,0.2857142857142857
SAM_017,SAM_100,0.3571428571428571
SAM_018,SAM_019,0.1666666666666666
SAM_018,SAM_020,0.1111111111111111
SAM_018,SAM_021,0.0
SAM_018,SAM_022,0.2
SAM_018,SAM_023,0.1
SAM_018,SAM_024,0.0769230769230769
SAM_018,SAM_025,0.1666666666666666
SAM_018,SAM_026,0.1111111111111111
SAM_018,SAM_027,0.0588235294117647
SAM_018,SAM_028,0.2
SAM_018,SAM_029,0.0833333333333333
SAM_018,SAM_030,0.0833333333333333
SAM_018,SAM_031,0.0909090909090909
SAM_018,SAM_032,0.3
SAM_018,SAM_033,0.1428571428571428
SAM_018,SAM_034,0.2
SAM_018,SAM_035,0.2307692307692307
SAM_018,SAM_036,0.0909090909090909
SAM_018,SAM_037,0.2727272727272727
SAM_018,SAM_038,0.1428571428571428
SAM_018,SAM_039,0.0714285714285714
SAM_018,SAM_040,0.0833333333333333
SAM_018,SAM_041,0.1176470588235294
SAM_018,SAM_042,0.1111111111111111
SAM_018,SAM_043,0.3333333333333333
SAM_018,SAM_044,0.0
SAM_018,SAM_045,0.2857142857142857
SAM_018,SAM_046,0.0909090909090909
SAM_018,SAM_047,0.0769230769230769
SAM_018,SAM_048,0.2307692307692307
SAM_018,SAM_049,0.0769230769230769
SAM_018,SAM_050,0.2307692307692307
SAM_018,SAM_051,0.0769230769230769
SAM_018,SAM_052,0.0666666666666666
SAM_018,SAM_053,0.0
SAM_018,SAM_054,0.1875
SAM_018,SAM_055,0.2727272727272727
SAM_018,SAM_056,0.0769230769230769
SAM_018,SAM_057,0.25
SAM_018,SAM_058,0.2142857142857142
SAM_018,SAM_059,0.2307692307692307
SAM_018,SAM_060,0.1538461538461538
SAM_018,SAM_061,0.2857142857142857
SAM_018,SAM_062,0.1428571428571428
SAM_018,SAM_063,0.1666666666666666
SAM_018,SAM_064,0.2727272727272727
SAM_018,SAM_065,0.2
SAM_018,SAM_066,0.25
SAM_018,SAM_067,0.1818181818181818
SAM_018,SAM_068,0.1666666666666666
SAM_018,SAM_069,0.1538461538461538
SAM_018,SAM_070,0.1818181818181818
SAM_018,SAM_071,0.2
SAM_018,SAM_072,0.0833333333333333
SAM_018,SAM_073,0.1875
SAM_018,SAM_074,0.1666666666666666
SAM_018,SAM_075,0.3076923076923077
SAM_018,SAM_076,0.0769230769230769
SAM_018,SAM_077,0.1
SAM_018,SAM_078,0.2727272727272727
SAM_018,SAM_079,0.1428571428571428
SAM_018,SAM_080,0.0
SAM_018,SAM_081,0.2142857142857142
SAM_018,SAM_082,0.1333333333333333
SAM_018,SAM_083,0.1666666666666666
SAM_018,SAM_084,0.1111111111111111
SAM_018,SAM_085,0.0909090909090909
SAM_018,SAM_086,0.3076923076923077
SAM_018,SAM_087,0.1111111111111111
SAM_018,SAM_088,0.2307692307692307
SAM_018,SAM_089,0.3125
SAM_018,SAM_090,0.0833333333333333
SAM_018,SAM_091,0.0833333333333333
SAM_018,SAM_092,0.0714285714285714
SAM_018,SAM_093,0.1818181818181818
SAM_018,SAM_094,0.1666666666666666
SAM_018,SAM_095,0.1428571428571428
SAM_018,SAM_096,0.1428571428571428
SAM_018,SAM_097,0.2727272727272727
SAM_018,SAM_098,0.2727272727272727
SAM_018,SAM_099,0.1428571428571428
SAM_018,SAM_100,0.1333333333333333
SAM_019,SAM_020,0.0
SAM_019,SAM_021,0.1111111111111111
SAM_019,SAM_022,0.4285714285714285
SAM_019,SAM_023,0.0
SAM_019,SAM_024,0.0909090909090909
SAM_019,SAM_025,0.2
SAM_019,SAM_026,0.0
SAM_019,SAM_027,0.1428571428571428
SAM_019,SAM_028,0.1111111111111111
SAM_019,SAM_029,0.1
SAM_019,SAM_030,0.375
SAM_019,SAM_031,0.25
SAM_019,SAM_032,0.2222222222222222
SAM_019,SAM_033,0.1666666666666666
SAM_019,SAM_034,0.1111111111111111
SAM_019,SAM_035,0.1666666666666666
SAM_019,SAM_036,0.1111111111111111
SAM_019,SAM_037,0.0
SAM_019,SAM_038,0.0
SAM_019,SAM_039,0.0833333333333333
SAM_019,SAM_040,0.2222222222222222
SAM_019,SAM_041,0.0625
SAM_019,SAM_042,0.1428571428571428
SAM_019,SAM_043,0.2857142857142857
SAM_019,SAM_044,0.1111111111111111
SAM_019,SAM_045,0.1428571428571428
SAM_019,SAM_046,0.0
SAM_019,SAM_047,0.0909090909090909
SAM_019,SAM_048,0.1666666666666666
SAM_019,SAM_049,0.0909090909090909
SAM_019,SAM_050,0.1666666666666666
SAM_019,SAM_051,0.0909090909090909
SAM_019,SAM_052,0.1666666666666666
SAM_019,SAM_053,0.1428571428571428
SAM_019,SAM_054,0.2142857142857142
SAM_019,SAM_055,0.0
SAM_019,SAM_056,0.0
SAM_019,SAM_057,0.3
SAM_019,SAM_058,0.1538461538461538
SAM_019,SAM_059,0.1666666666666666
SAM_019,SAM_060,0.0833333333333333
SAM_019,SAM_061,0.1428571428571428
SAM_019,SAM_062,0.0769230769230769
SAM_019,SAM_063,0.0909090909090909
SAM_019,SAM_064,0.3333333333333333
SAM_019,SAM_065,0.0
SAM_019,SAM_066,0.1428571428571428
SAM_019,SAM_067,0.0
SAM_019,SAM_068,0.0909090909090909
SAM_019,SAM_069,0.3
SAM_019,SAM_070,0.1
SAM_019,SAM_071,0.1428571428571428
SAM_019,SAM_072,0.0
SAM_019,SAM_073,0.2142857142857142
SAM_019,SAM_074,0.2
SAM_019,SAM_075,0.1538461538461538
SAM_019,SAM_076,0.2
SAM_019,SAM_077,0.2857142857142857
SAM_019,SAM_078,0.0909090909090909
SAM_019,SAM_079,0.2727272727272727
SAM_019,SAM_080,0.125
SAM_019,SAM_081,0.1538461538461538
SAM_019,SAM_082,0.0
SAM_019,SAM_083,0.0
SAM_019,SAM_084,0.0
SAM_019,SAM_085,0.1111111111111111
SAM_019,SAM_086,0.1538461538461538
SAM_019,SAM_087,0.3333333333333333
SAM_019,SAM_088,0.1666666666666666
SAM_019,SAM_089,0.1875
SAM_019,SAM_090,0.0
SAM_019,SAM_091,0.0
SAM_019,SAM_092,0.1818181818181818
SAM_019,SAM_093,0.1
SAM_019,SAM_094,0.3333333333333333
SAM_019,SAM_095,0.2727272727272727
SAM_019,SAM_096,0.0769230769230769
SAM_019,SAM_097,0.0909090909090909
SAM_019,SAM_098,0.0909090909090909
SAM_019,SAM_099,0.1666666666666666
SAM_019,SAM_100,0.25
SAM_020,SAM_021,0.0
SAM_020,SAM_022,0.0
SAM_020,SAM_023,0.0
SAM_020,SAM_024,0.1428571428571428
SAM_020,SAM_025,0.0
SAM_020,SAM_026,0.0
SAM_020,SAM_027,0.0909090909090909
SAM_020,SAM_028,0.2
SAM_020,SAM_029,0.0
SAM_020,SAM_030,0.0
SAM_020,SAM_031,0.0
SAM_020,SAM_032,0.1666666666666666
SAM_020,SAM_033,0.1111111111111111
SAM_020,SAM_034,0.0
SAM_020,SAM_035,0.1111111111111111
SAM_020,SAM_036,0.0
SAM_020,SAM_037,0.1428571428571428
SAM_020,SAM_038,0.25
SAM_020,SAM_039,0.0
SAM_020,SAM_040,0.0
SAM_020,SAM_041,0.0
SAM_020,SAM_042,0.0
SAM_020,SAM_043,0.0
SAM_020,SAM_044,0.0
SAM_020,SAM_045,0.0909090909090909
SAM_020,SAM_046,0.0
SAM_020,SAM_047,0.1428571428571428
SAM_020,SAM_048,0.0
SAM_020,SAM_049,0.1428571428571428
SAM_020,SAM_050,0.0
SAM_020,SAM_051,0.0
SAM_020,SAM_052,0.0
SAM_020,SAM_053,0.0
SAM_020,SAM_054,0.0
SAM_020,SAM_055,0.1428571428571428
SAM_020,SAM_056,0.1428571428571428
SAM_020,SAM_057,0.125
SAM_020,SAM_058,0.1
SAM_020,SAM_059,0.1111111111111111
SAM_020,SAM_060,0.125
SAM_020,SAM_061,0.0
SAM_020,SAM_062,0.1111111111111111
SAM_020,SAM_063,0.1428571428571428
SAM_020,SAM_064,0.1428571428571428
SAM_020,SAM_065,0.2
SAM_020,SAM_066,0.0
SAM_020,SAM_067,0.1666666666666666
SAM_020,SAM_068,0.1428571428571428
SAM_020,SAM_069,0.0
SAM_020,SAM_070,0.0
SAM_020,SAM_071,0.0909090909090909
SAM_020,SAM_072,0.1666666666666666
SAM_020,SAM_073,0.0833333333333333
SAM_020,SAM_074,0.1428571428571428
SAM_020,SAM_075,0.1
SAM_020,SAM_076,0.0
SAM_020,SAM_077,0.0
SAM_020,SAM_078,0.1428571428571428
SAM_020,SAM_079,0.0
SAM_020,SAM_080,0.0
SAM_020,SAM_081,0.1
SAM_020,SAM_082,0.0
SAM_020,SAM_083,0.0
SAM_020,SAM_084,0.0
SAM_020,SAM_085,0.0
SAM_020,SAM_086,0.1
SAM_020,SAM_087,0.0
SAM_020,SAM_088,0.1111111111111111
SAM_020,SAM_089,0.0
SAM_020,SAM_090,0.0
SAM_020,SAM_091,0.1666666666666666
SAM_020,SAM_092,0.125
SAM_020,SAM_093,0.1666666666666666
SAM_020,SAM_094,0.0
SAM_020,SAM_095,0.1111111111111111
SAM_020,SAM_096,0.1111111111111111
SAM_020,SAM_097,0.1428571428571428
SAM_020,SAM_098,0.1428571428571428
SAM_020,SAM_099,0.1111111111111111
SAM_020,SAM_100,0.0
SAM_021,SAM_022,0.3333333333333333
SAM_021,SAM_023,0.4
SAM_021,SAM_024,0.1111111111111111
SAM_021,SAM_025,0.25
SAM_021,SAM_026,0.0
SAM_021,SAM_027,0.4
SAM_021,SAM_028,0.1428571428571428
SAM_021,SAM_029,0.125
SAM_021,SAM_030,0.2857142857142857
SAM_021,SAM_031,0.3333333333333333
SAM_021,SAM_032,0.0
SAM_021,SAM_033,0.3333333333333333
SAM_021,SAM_034,0.3333333333333333
SAM_021,SAM_035,0.3333333333333333
SAM_021,SAM_036,0.3333333333333333
SAM_021,SAM_037,0.0
SAM_021,SAM_038,0.0909090909090909
SAM_021,SAM_039,0.2222222222222222
SAM_021,SAM_040,0.125
SAM_021,SAM_041,0.1538461538461538
SAM_021,SAM_042,0.0
SAM_021,SAM_043,0.2307692307692307
SAM_021,SAM_044,0.6
SAM_021,SAM_045,0.0769230769230769
SAM_021,SAM_046,0.1428571428571428
SAM_021,SAM_047,0.25
SAM_021,SAM_048,0.2
SAM_021,SAM_049,0.4285714285714285
SAM_021,SAM_050,0.3333333333333333
SAM_021,SAM_051,0.4285714285714285
SAM_021,SAM_052,0.3333333333333333
SAM_021,SAM_053,0.2
SAM_021,SAM_054,0.1538461538461538
SAM_021,SAM_055,0.1111111111111111
SAM_021,SAM_056,0.0
SAM_021,SAM_057,0.2222222222222222
SAM_021,SAM_058,0.0833333333333333
SAM_021,SAM_059,0.2
SAM_021,SAM_060,0.2222222222222222
SAM_021,SAM_061,0.1666666666666666
SAM_021,SAM_062,0.0909090909090909
SAM_021,SAM_063,0.1111111111111111
SAM_021,SAM_064,0.0
SAM_021,SAM_065,0.1428571428571428
SAM_021,SAM_066,0.0
SAM_021,SAM_067,0.125
SAM_021,SAM_068,0.1111111111111111
SAM_021,SAM_069,0.5714285714285714
SAM_021,SAM_070,0.2857142857142857
SAM_021,SAM_071,0.2727272727272727
SAM_021,SAM_072,0.0
SAM_021,SAM_073,0.3636363636363636
SAM_021,SAM_074,0.25
SAM_021,SAM_075,0.1818181818181818
SAM_021,SAM_076,0.4285714285714285
SAM_021,SAM_077,0.0
SAM_021,SAM_078,0.1111111111111111
SAM_021,SAM_079,0.2
SAM_021,SAM_080,0.4
SAM_021,SAM_081,0.1818181818181818
SAM_021,SAM_082,0.1818181818181818
SAM_021,SAM_083,0.1111111111111111
SAM_021,SAM_084,0.0
SAM_021,SAM_085,0.0
SAM_021,SAM_086,0.1818181818181818
SAM_021,SAM_087,0.2
SAM_021,SAM_088,0.2
SAM_021,SAM_089,0.1333333333333333
SAM_021,SAM_090,0.2857142857142857
SAM_021,SAM_091,0.0
SAM_021,SAM_092,0.2222222222222222
SAM_021,SAM_093,0.125
SAM_021,SAM_094,0.25
SAM_021,SAM_095,0.2
SAM_021,SAM_096,0.3333333333333333
SAM_021,SAM_097,0.25
SAM_021,SAM_098,0.1111111111111111
SAM_021,SAM_099,0.2
SAM_021,SAM_100,0.1818181818181818
SAM_022,SAM_023,0.1666666666666666
SAM_022,SAM_024,0.0
SAM_022,SAM_025,0.25
SAM_022,SAM_026,0.0
SAM_022,SAM_027,0.1666666666666666
SAM_022,SAM_028,0.1428571428571428
SAM_022,SAM_029,0.125
SAM_022,SAM_030,0.5
SAM_022,SAM_031,0.3333333333333333
SAM_022,SAM_032,0.125
SAM_022,SAM_033,0.2
SAM_022,SAM_034,0.3333333333333333
SAM_022,SAM_035,0.3333333333333333
SAM_022,SAM_036,0.1428571428571428
SAM_022,SAM_037,0.0
SAM_022,SAM_038,0.0909090909090909
SAM_022,SAM_039,0.1
SAM_022,SAM_040,0.2857142857142857
SAM_022,SAM_041,0.1538461538461538
SAM_022,SAM_042,0.2
SAM_022,SAM_043,0.3333333333333333
SAM_022,SAM_044,0.1428571428571428
SAM_022,SAM_045,0.1666666666666666
SAM_022,SAM_046,0.1428571428571428
SAM_022,SAM_047,0.1111111111111111
SAM_022,SAM_048,0.2
SAM_022,SAM_049,0.25
SAM_022,SAM_050,0.3333333333333333
SAM_022,SAM_051,0.25
SAM_022,SAM_052,0.2
SAM_022,SAM_053,0.2
SAM_022,SAM_054,0.25
SAM_022,SAM_055,0.1111111111111111
SAM_022,SAM_056,0.0
SAM_022,SAM_057,0.2222222222222222
SAM_022,SAM_058,0.0833333333333333
SAM_022,SAM_059,0.3333333333333333
SAM_022,SAM_060,0.0
SAM_022,SAM_061,0.2727272727272727
SAM_022,SAM_062,0.0909090909090909
SAM_022,SAM_063,0.0
SAM_022,SAM_064,0.25
SAM_022,SAM_065,0.1428571428571428
SAM_022,SAM_066,0.2
SAM_022,SAM_067,0.0
SAM_022,SAM_068,0.0
SAM_022,SAM_069,0.5714285714285714
SAM_022,SAM_070,0.125
SAM_022,SAM_071,0.2727272727272727
SAM_022,SAM_072,0.0
SAM_022,SAM_073,0.25
SAM_022,SAM_074,0.1111111111111111
SAM_022,SAM_075,0.1818181818181818
SAM_022,SAM_076,0.25
SAM_022,SAM_077,0.1666666666666666
SAM_022,SAM_078,0.0
SAM_022,SAM_079,0.3333333333333333
SAM_022,SAM_080,0.1666666666666666
SAM_022,SAM_081,0.3
SAM_022,SAM_082,0.0833333333333333
SAM_022,SAM_083,0.1111111111111111
SAM_022,SAM_084,0.0
SAM_022,SAM_085,0.0
SAM_022,SAM_086,0.1818181818181818
SAM_022,SAM_087,0.5
SAM_022,SAM_088,0.2
SAM_022,SAM_089,0.2142857142857142
SAM_022,SAM_090,0.125
SAM_022,SAM_091,0.0
SAM_022,SAM_092,0.1
SAM_022,SAM_093,0.125
SAM_022,SAM_094,0.6666666666666666
SAM_022,SAM_095,0.2
SAM_022,SAM_096,0.0909090909090909
SAM_022,SAM_097,0.25
SAM_022,SAM_098,0.25
SAM_022,SAM_099,0.2
SAM_022,SAM_100,0.1818181818181818
SAM_023,SAM_024,0.125
SAM_023,SAM_025,0.125
SAM_023,SAM_026,0.0
SAM_023,SAM_027,0.1818181818181818
SAM_023,SAM_028,0.1666666666666666
SAM_023,SAM_029,0.0
SAM_023,SAM_030,0.1428571428571428
SAM_023,SAM_031,0.0
SAM_023,SAM_032,0.0
SAM_023,SAM_033,0.375
SAM_023,SAM_034,0.4
SAM_023,SAM_035,0.2222222222222222
SAM_023,SAM_036,0.1666666666666666
SAM_023,SAM_037,0.0
SAM_023,SAM_038,0.2222222222222222
SAM_023,SAM_039,0.1111111111111111
SAM_023,SAM_040,0.1428571428571428
SAM_023,SAM_041,0.1666666666666666
SAM_023,SAM_042,0.0
SAM_023,SAM_043,0.25
SAM_023,SAM_044,0.1666666666666666
SAM_023,SAM_045,0.0833333333333333
SAM_023,SAM_046,0.1666666666666666
SAM_023,SAM_047,0.0
SAM_023,SAM_048,0.0
SAM_023,SAM_049,0.2857142857142857
SAM_023,SAM_050,0.375
SAM_023,SAM_051,0.2857142857142857
SAM_023,SAM_052,0.2222222222222222
SAM_023,SAM_053,0.0
SAM_023,SAM_054,0.1666666666666666
SAM_023,SAM_055,0.2857142857142857
SAM_023,SAM_056,0.0
SAM_023,SAM_057,0.1111111111111111
SAM_023,SAM_058,0.0909090909090909
SAM_023,SAM_059,0.2222222222222222
SAM_023,SAM_060,0.25
SAM_023,SAM_061,0.1818181818181818
SAM_023,SAM_062,0.1
SAM_023,SAM_063,0.125
SAM_023,SAM_064,0.0
SAM_023,SAM_065,0.4
SAM_023,SAM_066,0.0
SAM_023,SAM_067,0.1428571428571428
SAM_023,SAM_068,0.125
SAM_023,SAM_069,0.25
SAM_023,SAM_070,0.1428571428571428
SAM_023,SAM_071,0.0833333333333333
SAM_023,SAM_072,0.0
SAM_023,SAM_073,0.2727272727272727
SAM_023,SAM_074,0.0
SAM_023,SAM_075,0.2
SAM_023,SAM_076,0.2857142857142857
SAM_023,SAM_077,0.0
SAM_023,SAM_078,0.2857142857142857
SAM_023,SAM_079,0.1
SAM_023,SAM_080,0.0
SAM_023,SAM_081,0.2
SAM_023,SAM_082,0.3333333333333333
SAM_023,SAM_083,0.2857142857142857
SAM_023,SAM_084,0.25
SAM_023,SAM_085,0.0
SAM_023,SAM_086,0.2
SAM_023,SAM_087,0.0
SAM_023,SAM_088,0.2222222222222222
SAM_023,SAM_089,0.1428571428571428
SAM_023,SAM_090,0.6
SAM_023,SAM_091,0.0
SAM_023,SAM_092,0.1111111111111111
SAM_023,SAM_093,0.1428571428571428
SAM_023,SAM_094,0.125
SAM_023,SAM_095,0.0
SAM_023,SAM_096,0.1
SAM_023,SAM_097,0.2857142857142857
SAM_023,SAM_098,0.125
SAM_023,SAM_099,0.1
SAM_023,SAM_100,0.0
SAM_024,SAM_025,0.2
SAM_024,SAM_026,0.1428571428571428
SAM_024,SAM_027,0.4545454545454545
SAM_024,SAM_028,0.25
SAM_024,SAM_029,0.0
SAM_024,SAM_030,0.1
SAM_024,SAM_031,0.0
SAM_024,SAM_032,0.2222222222222222
SAM_024,SAM_033,0.2727272727272727
SAM_024,SAM_034,0.0
SAM_024,SAM_035,0.0769230769230769
SAM_024,SAM_036,0.1111111111111111
SAM_024,SAM_037,0.3333333333333333
SAM_024,SAM_038,0.1666666666666666
SAM_024,SAM_039,0.1818181818181818
SAM_024,SAM_040,0.1
SAM_024,SAM_041,0.2142857142857142
SAM_024,SAM_042,0.0
SAM_024,SAM_043,0.125
SAM_024,SAM_044,0.1111111111111111
SAM_024,SAM_045,0.2307692307692307
SAM_024,SAM_046,0.1111111111111111
SAM_024,SAM_047,0.2
SAM_024,SAM_048,0.0
SAM_024,SAM_049,0.2
SAM_024,SAM_050,0.1666666666666666
SAM_024,SAM_051,0.0909090909090909
SAM_024,SAM_052,0.1666666666666666
SAM_024,SAM_053,0.1428571428571428
SAM_024,SAM_054,0.3076923076923077
SAM_024,SAM_055,0.2
SAM_024,SAM_056,0.5
SAM_024,SAM_057,0.1818181818181818
SAM_024,SAM_058,0.1538461538461538
SAM_024,SAM_059,0.2727272727272727
SAM_024,SAM_060,0.3
SAM_024,SAM_061,0.0666666666666666
SAM_024,SAM_062,0.0769230769230769
SAM_024,SAM_063,0.3333333333333333
SAM_024,SAM_064,0.2
SAM_024,SAM_065,0.1111111111111111
SAM_024,SAM_066,0.0
SAM_024,SAM_067,0.1
SAM_024,SAM_068,0.3333333333333333
SAM_024,SAM_069,0.0833333333333333
SAM_024,SAM_070,0.1
SAM_024,SAM_071,0.1428571428571428
SAM_024,SAM_072,0.2222222222222222
SAM_024,SAM_073,0.2142857142857142
SAM_024,SAM_074,0.0909090909090909
SAM_024,SAM_075,0.25
SAM_024,SAM_076,0.0909090909090909
SAM_024,SAM_077,0.2857142857142857
SAM_024,SAM_078,0.2
SAM_024,SAM_079,0.2727272727272727
SAM_024,SAM_080,0.0
SAM_024,SAM_081,0.25
SAM_024,SAM_082,0.25
SAM_024,SAM_083,0.0909090909090909
SAM_024,SAM_084,0.0
SAM_024,SAM_085,0.1111111111111111
SAM_024,SAM_086,0.25
SAM_024,SAM_087,0.0
SAM_024,SAM_088,0.2727272727272727
SAM_024,SAM_089,0.2666666666666666
SAM_024,SAM_090,0.2222222222222222
SAM_024,SAM_091,0.375
SAM_024,SAM_092,0.3
SAM_024,SAM_093,0.2222222222222222
SAM_024,SAM_094,0.0909090909090909
SAM_024,SAM_095,0.2727272727272727
SAM_024,SAM_096,0.2727272727272727
SAM_024,SAM_097,0.0909090909090909
SAM_024,SAM_098,0.2
SAM_024,SAM_099,0.1666666666666666
SAM_024,SAM_100,0.1538461538461538
SAM_025,SAM_026,0.0
SAM_025,SAM_027,0.3333333333333333
SAM_025,SAM_028,0.25
SAM_025,SAM_029,0.2222222222222222
SAM_025,SAM_030,0.1
SAM_025,SAM_031,0.1111111111111111
SAM_025,SAM_032,0.1
SAM_025,SAM_033,0.1666666666666666
SAM_025,SAM_034,0.1111111111111111
SAM_025,SAM_035,0.1666666666666666
SAM_025,SAM_036,0.1111111111111111
SAM_025,SAM_037,0.0909090909090909
SAM_025,SAM_038,0.0
SAM_025,SAM_039,0.0833333333333333
SAM_025,SAM_040,0.0
SAM_025,SAM_041,0.3076923076923077
SAM_025,SAM_042,0.0
SAM_025,SAM_043,0.2857142857142857
SAM_025,SAM_044,0.25
SAM_025,SAM_045,0.1428571428571428
SAM_025,SAM_046,0.0
SAM_025,SAM_047,0.0909090909090909
SAM_025,SAM_048,0.1666666666666666
SAM_025,SAM_049,0.2
SAM_025,SAM_050,0.2727272727272727
SAM_025,SAM_051,0.2
SAM_025,SAM_052,0.2727272727272727
SAM_025,SAM_053,0.1428571428571428
SAM_025,SAM_054,0.1333333333333333
SAM_025,SAM_055,0.2
SAM_025,SAM_056,0.0909090909090909
SAM_025,SAM_057,0.1818181818181818
SAM_025,SAM_058,0.0
SAM_025,SAM_059,0.1666666666666666
SAM_025,SAM_060,0.0833333333333333
SAM_025,SAM_061,0.1428571428571428
SAM_025,SAM_062,0.0
SAM_025,SAM_063,0.2
SAM_025,SAM_064,0.2
SAM_025,SAM_065,0.0
SAM_025,SAM_066,0.1428571428571428
SAM_025,SAM_067,0.1
SAM_025,SAM_068,0.3333333333333333
SAM_025,SAM_069,0.3
SAM_025,SAM_070,0.2222222222222222
SAM_025,SAM_071,0.1428571428571428
SAM_025,SAM_072,0.0
SAM_025,SAM_073,0.2142857142857142
SAM_025,SAM_074,0.2
SAM_025,SAM_075,0.25
SAM_025,SAM_076,0.0909090909090909
SAM_025,SAM_077,0.125
SAM_025,SAM_078,0.0909090909090909
SAM_025,SAM_079,0.2727272727272727
SAM_025,SAM_080,0.125
SAM_025,SAM_081,0.1538461538461538
SAM_025,SAM_082,0.1538461538461538
SAM_025,SAM_083,0.0909090909090909
SAM_025,SAM_084,0.0
SAM_025,SAM_085,0.1111111111111111
SAM_025,SAM_086,0.3636363636363636
SAM_025,SAM_087,0.3333333333333333
SAM_025,SAM_088,0.2727272727272727
SAM_025,SAM_089,0.1875
SAM_025,SAM_090,0.1
SAM_025,SAM_091,0.1
SAM_025,SAM_092,0.1818181818181818
SAM_025,SAM_093,0.2222222222222222
SAM_025,SAM_094,0.2
SAM_025,SAM_095,0.0769230769230769
SAM_025,SAM_096,0.2727272727272727
SAM_025,SAM_097,0.2
SAM_025,SAM_098,0.0909090909090909
SAM_025,SAM_099,0.1666666666666666
SAM_025,SAM_100,0.1538461538461538
SAM_026,SAM_027,0.0909090909090909
SAM_026,SAM_028,0.0
SAM_026,SAM_029,0.0
SAM_026,SAM_030,0.0
SAM_026,SAM_031,0.0
SAM_026,SAM_032,0.0
SAM_026,SAM_033,0.0
SAM_026,SAM_034,0.0
SAM_026,SAM_035,0.0
SAM_026,SAM_036,0.2
SAM_026,SAM_037,0.1428571428571428
SAM_026,SAM_038,0.1111111111111111
SAM_026,SAM_039,0.125
SAM_026,SAM_040,0.0
SAM_026,SAM_041,0.0833333333333333
SAM_026,SAM_042,0.0
SAM_026,SAM_043,0.1666666666666666
SAM_026,SAM_044,0.0
SAM_026,SAM_045,0.2
SAM_026,SAM_046,0.2
SAM_026,SAM_047,0.0
SAM_026,SAM_048,0.1111111111111111
SAM_026,SAM_049,0.0
SAM_026,SAM_050,0.1111111111111111
SAM_026,SAM_051,0.0
