Sample_1,Sample_2,Joint_Similarity,Common_Substance,Category
SAM_046,SAM_100,0.4101393754845565,Ecgonine methyl ester,Precursor
SAM_046,SAM_100,0.4101393754845565,Heroin,Active
SAM_005,SAM_094,0.4101381733078708,Papaverine,Precursor
SAM_005,SAM_094,0.4101381733078708,Ecgonidine methyl ester,Precursor
SAM_005,SAM_094,0.4101381733078708,6-Monoacetylmorphine,Precursor
SAM_005,SAM_094,0.4101381733078708,Phenacetin,Adulterant
SAM_034,SAM_093,0.4100900777894697,Diacetamate,Unknown
SAM_034,SAM_093,0.4100900777894697,Cocaine,Active
SAM_021,SAM_095,0.410089527951907,Acetaminophen,Adulterant
SAM_021,SAM_095,0.410089527951907,Cocaine,Active
SAM_023,SAM_060,0.4100661029788806,Diacetamate,Unknown
SAM_023,SAM_060,0.4100661029788806,Meconine,Precursor
SAM_019,SAM_100,0.409995120622021,Hydrocotarnine,Precursor
SAM_019,SAM_100,0.409995120622021,Cocaine,Active
SAM_019,SAM_100,0.409995120622021,6-Monoacetylmorphine,Precursor
SAM_016,SAM_050,0.409897270009105,Meconine,Precursor
SAM_016,SAM_050,0.409897270009105,Cocaine,Active
SAM_016,SAM_050,0.409897270009105,Phenacetin,Adulterant
SAM_043,SAM_100,0.4098693181062118,6-Monoacetylmorphine,Precursor
SAM_043,SAM_100,0.4098693181062118,Acetylcodeine,Precursor
SAM_043,SAM_100,0.4098693181062118,Cocaine,Active
SAM_043,SAM_100,0.4098693181062118,Noscapine,Precursor
SAM_015,SAM_034,0.409861661002259,Diacetamate,Unknown
SAM_015,SAM_034,0.409861661002259,Cocaine,Active
SAM_040,SAM_100,0.4097192551681315,Acetylcodeine,Precursor
SAM_040,SAM_100,0.4097192551681315,Hydrocotarnine,Precursor
SAM_040,SAM_100,0.4097192551681315,6-Monoacetylmorphine,Precursor
SAM_039,SAM_085,0.4096938100129205,Noscapine,Precursor
SAM_039,SAM_085,0.4096938100129205,Hydrocotarnine,Precursor
SAM_049,SAM_098,0.4096875908454431,Caffeine,Adulterant
SAM_049,SAM_098,0.4096875908454431,Phenacetin,Adulterant
SAM_002,SAM_083,0.4096754468456383,Papaverine,Precursor
SAM_002,SAM_083,0.4096754468456383,Phenacetin,Adulterant
SAM_017,SAM_087,0.4095477459514666,Ecgonidine methyl ester,Precursor
SAM_017,SAM_087,0.4095477459514666,Cocaine,Active
SAM_022,SAM_076,0.4094826093579468,Cocaine,Active
SAM_022,SAM_076,0.4094826093579468,Phenacetin,Adulterant
SAM_073,SAM_074,0.4094128998270859,Acetaminophen,Adulterant
SAM_073,SAM_074,0.4094128998270859,Caffeine,Adulterant
SAM_073,SAM_074,0.4094128998270859,Cocaine,Active
SAM_043,SAM_078,0.4093444195236301,Diacetamate,Unknown
SAM_043,SAM_078,0.4093444195236301,Meconine,Precursor
SAM_043,SAM_078,0.4093444195236301,Acetylcodeine,Precursor
SAM_043,SAM_078,0.4093444195236301,Triacetin,Unknown
SAM_027,SAM_100,0.4093193593369363,Acetylcodeine,Precursor
SAM_027,SAM_100,0.4093193593369363,Acetaminophen,Adulterant
SAM_027,SAM_100,0.4093193593369363,Hydrocotarnine,Precursor
SAM_027,SAM_100,0.4093193593369363,Cocaine,Active
SAM_027,SAM_065,0.4092924087661548,Caffeine,Adulterant
SAM_027,SAM_065,0.4092924087661548,Phenacetin,Adulterant
SAM_072,SAM_099,0.4092380552695585,Papaverine,Precursor
SAM_072,SAM_099,0.4092380552695585,Heroin,Active
SAM_072,SAM_099,0.4092380552695585,Caffeine,Adulterant
SAM_049,SAM_076,0.4092332269365296,Cocaine,Active
SAM_049,SAM_076,0.4092332269365296,Phenacetin,Adulterant
SAM_002,SAM_078,0.4092054913121606,Meconine,Precursor
SAM_002,SAM_078,0.4092054913121606,Cinnamoylcocaine,Precursor
SAM_019,SAM_074,0.4091530035914759,Cocaine,Active
SAM_019,SAM_074,0.4091530035914759,Cinnamoylcocaine,Precursor
SAM_044,SAM_067,0.4091144742141124,Heroin,Active
SAM_044,SAM_067,0.4091144742141124,Acetaminophen,Adulterant
SAM_091,SAM_100,0.4090390351825608,Ecgonine methyl ester,Precursor
SAM_091,SAM_100,0.4090390351825608,Heroin,Active
SAM_017,SAM_100,0.4089982828325889,Cocaine,Active
SAM_017,SAM_100,0.4089982828325889,Acetylcodeine,Precursor
SAM_017,SAM_100,0.4089982828325889,Heroin,Active
SAM_017,SAM_100,0.4089982828325889,Noscapine,Precursor
SAM_017,SAM_100,0.4089982828325889,Acetaminophen,Adulterant
SAM_004,SAM_097,0.408841446367412,Diacetamate,Unknown
SAM_004,SAM_097,0.408841446367412,Heroin,Active
SAM_004,SAM_097,0.408841446367412,Cocaine,Active
SAM_004,SAM_097,0.408841446367412,Phenacetin,Adulterant
SAM_048,SAM_096,0.4088410651295762,Noscapine,Precursor
SAM_048,SAM_096,0.4088410651295762,Acetaminophen,Adulterant
SAM_048,SAM_096,0.4088410651295762,Cocaine,Active
SAM_011,SAM_052,0.4087845682279687,Heroin,Active
SAM_011,SAM_052,0.4087845682279687,Phenacetin,Adulterant
SAM_008,SAM_066,0.4087352136180745,Noscapine,Precursor
SAM_008,SAM_066,0.4087352136180745,6-Monoacetylmorphine,Precursor
SAM_042,SAM_079,0.4086870155716323,Acetylcodeine,Precursor
SAM_042,SAM_079,0.4086870155716323,6-Monoacetylmorphine,Precursor
SAM_009,SAM_039,0.4086629359419133,Heroin,Active
SAM_009,SAM_039,0.4086629359419133,Phenacetin,Adulterant
SAM_001,SAM_013,0.4086339855340947,Heroin,Active
SAM_001,SAM_013,0.4086339855340947,Ecgonidine methyl ester,Precursor
SAM_001,SAM_013,0.4086339855340947,Caffeine,Adulterant
SAM_016,SAM_056,0.4085947528607337,Papaverine,Precursor
SAM_016,SAM_056,0.4085947528607337,Caffeine,Adulterant
SAM_016,SAM_056,0.4085947528607337,Acetylcodeine,Precursor
SAM_035,SAM_086,0.4085659060203065,Diacetamate,Unknown
SAM_035,SAM_086,0.4085659060203065,Ecgonidine methyl ester,Precursor
SAM_035,SAM_086,0.4085659060203065,Caffeine,Adulterant
SAM_035,SAM_086,0.4085659060203065,Cocaine,Active
SAM_014,SAM_093,0.4085234732481134,Diacetamate,Unknown
SAM_014,SAM_093,0.4085234732481134,Caffeine,Adulterant
SAM_014,SAM_093,0.4085234732481134,Acetylcodeine,Precursor
SAM_059,SAM_076,0.4084023191885136,Papaverine,Precursor
SAM_059,SAM_076,0.4084023191885136,Phenacetin,Adulterant
SAM_013,SAM_075,0.4083749442210738,Heroin,Active
SAM_013,SAM_075,0.4083749442210738,Ecgonidine methyl ester,Precursor
SAM_013,SAM_075,0.4083749442210738,Caffeine,Adulterant
SAM_026,SAM_083,0.4083065237768069,Papaverine,Precursor
SAM_026,SAM_083,0.4083065237768069,Triacetin,Unknown
SAM_021,SAM_081,0.4082929690643022,Cocaine,Active
SAM_021,SAM_081,0.4082929690643022,Phenacetin,Adulterant
SAM_017,SAM_024,0.4082128398587779,Meconine,Precursor
SAM_017,SAM_024,0.4082128398587779,Caffeine,Adulterant
SAM_044,SAM_094,0.4081893068806503,Heroin,Active
SAM_044,SAM_094,0.4081893068806503,Cocaine,Active
SAM_030,SAM_076,0.4081627143263843,Cocaine,Active
SAM_030,SAM_076,0.4081627143263843,Phenacetin,Adulterant
SAM_044,SAM_092,0.4081308206185646,Meconine,Precursor
SAM_044,SAM_092,0.4081308206185646,Cocaine,Active
SAM_061,SAM_078,0.4080961310475278,Diacetamate,Unknown
SAM_061,SAM_078,0.4080961310475278,Acetylcodeine,Precursor
SAM_061,SAM_078,0.4080961310475278,Triacetin,Unknown
SAM_072,SAM_088,0.4080847378277977,Papaverine,Precursor
SAM_072,SAM_088,0.4080847378277977,Caffeine,Adulterant
SAM_072,SAM_088,0.4080847378277977,Acetylcodeine,Precursor
SAM_022,SAM_025,0.4080543023290248,Ecgonidine methyl ester,Precursor
SAM_022,SAM_025,0.4080543023290248,Cocaine,Active
SAM_025,SAM_069,0.4080405211204859,Meconine,Precursor
SAM_025,SAM_069,0.4080405211204859,Ecgonidine methyl ester,Precursor
SAM_025,SAM_069,0.4080405211204859,Cocaine,Active
SAM_005,SAM_069,0.4080089033995163,Meconine,Precursor
SAM_005,SAM_069,0.4080089033995163,Ecgonidine methyl ester,Precursor
SAM_005,SAM_069,0.4080089033995163,6-Monoacetylmorphine,Precursor
SAM_005,SAM_069,0.4080089033995163,Phenacetin,Adulterant
SAM_057,SAM_084,0.4079906392296973,Diacetamate,Unknown
SAM_076,SAM_081,0.407969830961587,Diacetamate,Unknown
SAM_076,SAM_081,0.407969830961587,Cocaine,Active
SAM_076,SAM_081,0.407969830961587,Phenacetin,Adulterant
SAM_014,SAM_041,0.4078674771172051,Acetylcodeine,Precursor
SAM_014,SAM_041,0.4078674771172051,Heroin,Active
SAM_014,SAM_041,0.4078674771172051,Ecgonidine methyl ester,Precursor
SAM_055,SAM_068,0.4078603686331148,Noscapine,Precursor
SAM_055,SAM_068,0.4078603686331148,Caffeine,Adulterant
SAM_001,SAM_052,0.4078229507428035,Acetylcodeine,Precursor
SAM_001,SAM_052,0.4078229507428035,Meconine,Precursor
SAM_001,SAM_052,0.4078229507428035,Heroin,Active
SAM_070,SAM_090,0.4077447175662146,Papaverine,Precursor
SAM_070,SAM_090,0.4077447175662146,Diacetamate,Unknown
SAM_035,SAM_075,0.4077279175530412,Diacetamate,Unknown
SAM_035,SAM_075,0.4077279175530412,Ecgonidine methyl ester,Precursor
SAM_035,SAM_075,0.4077279175530412,Caffeine,Adulterant
SAM_035,SAM_075,0.4077279175530412,Acetaminophen,Adulterant
SAM_005,SAM_030,0.4074755016085711,Hydrocotarnine,Precursor
SAM_005,SAM_030,0.4074755016085711,6-Monoacetylmorphine,Precursor
SAM_005,SAM_030,0.4074755016085711,Phenacetin,Adulterant
SAM_036,SAM_047,0.4073499616541339,Acetaminophen,Adulterant
SAM_036,SAM_047,0.4073499616541339,Cocaine,Active
SAM_004,SAM_091,0.4073444822699595,Acetylthebaol,Precursor
SAM_004,SAM_091,0.4073444822699595,Heroin,Active
SAM_058,SAM_075,0.4073436318669801,Diacetamate,Unknown
SAM_058,SAM_075,0.4073436318669801,Caffeine,Adulterant
SAM_058,SAM_075,0.4073436318669801,6-Monoacetylmorphine,Precursor
SAM_058,SAM_075,0.4073436318669801,Heroin,Active
SAM_058,SAM_075,0.4073436318669801,Acetaminophen,Adulterant
SAM_044,SAM_081,0.4072713285117902,Heroin,Active
SAM_044,SAM_081,0.4072713285117902,Cocaine,Active
SAM_086,SAM_100,0.4071739285406004,Acetylcodeine,Precursor
SAM_086,SAM_100,0.4071739285406004,Heroin,Active
SAM_086,SAM_100,0.4071739285406004,Cocaine,Active
SAM_086,SAM_100,0.4071739285406004,Noscapine,Precursor
SAM_086,SAM_095,0.4071218296198922,Papaverine,Precursor
SAM_086,SAM_095,0.4071218296198922,Heroin,Active
SAM_086,SAM_095,0.4071218296198922,Caffeine,Adulterant
SAM_086,SAM_095,0.4071218296198922,Cocaine,Active
SAM_015,SAM_051,0.407014907905121,Acetylcodeine,Precursor
SAM_015,SAM_051,0.407014907905121,Meconine,Precursor
SAM_015,SAM_051,0.407014907905121,Heroin,Active
SAM_012,SAM_040,0.4070089769762972,Acetylcodeine,Precursor
SAM_012,SAM_040,0.4070089769762972,Phenacetin,Adulterant
SAM_013,SAM_019,0.4069681682939081,Ecgonidine methyl ester,Precursor
SAM_013,SAM_019,0.4069681682939081,Cocaine,Active
SAM_068,SAM_074,0.4067498595575168,Noscapine,Precursor
SAM_068,SAM_074,0.4067498595575168,Caffeine,Adulterant
SAM_056,SAM_060,0.4066769802848358,Papaverine,Precursor
SAM_056,SAM_060,0.4066769802848358,Caffeine,Adulterant
SAM_079,SAM_099,0.4066186459406408,Papaverine,Precursor
SAM_079,SAM_099,0.4066186459406408,Heroin,Active
SAM_079,SAM_099,0.4066186459406408,Ecgonidine methyl ester,Precursor
SAM_071,SAM_078,0.4064822795044697,Acetylcodeine,Precursor
SAM_071,SAM_078,0.4064822795044697,Caffeine,Adulterant
SAM_004,SAM_022,0.4063475116042762,Ecgonidine methyl ester,Precursor
SAM_004,SAM_022,0.4063475116042762,Cocaine,Active
SAM_004,SAM_022,0.4063475116042762,6-Monoacetylmorphine,Precursor
SAM_004,SAM_022,0.4063475116042762,Phenacetin,Adulterant
SAM_076,SAM_079,0.4063296696315308,Papaverine,Precursor
SAM_076,SAM_079,0.4063296696315308,Cocaine,Active
SAM_028,SAM_073,0.4062660859262095,Acetylcodeine,Precursor
SAM_028,SAM_073,0.4062660859262095,Meconine,Precursor
SAM_028,SAM_073,0.4062660859262095,Caffeine,Adulterant
SAM_075,SAM_079,0.4061800634794584,Meconine,Precursor
SAM_075,SAM_079,0.4061800634794584,Ecgonidine methyl ester,Precursor
SAM_075,SAM_079,0.4061800634794584,6-Monoacetylmorphine,Precursor
SAM_075,SAM_079,0.4061800634794584,Heroin,Active
SAM_046,SAM_097,0.4059974509486768,Heroin,Active
SAM_046,SAM_097,0.4059974509486768,Phenacetin,Adulterant
SAM_051,SAM_076,0.4059936873438534,Acetaminophen,Adulterant
SAM_051,SAM_076,0.4059936873438534,Phenacetin,Adulterant
SAM_055,SAM_076,0.4059701496098723,Diacetamate,Unknown
SAM_055,SAM_076,0.4059701496098723,Phenacetin,Adulterant
SAM_058,SAM_074,0.4058235356712957,Heroin,Active
SAM_058,SAM_074,0.4058235356712957,Acetaminophen,Adulterant
SAM_058,SAM_074,0.4058235356712957,Caffeine,Adulterant
SAM_027,SAM_036,0.4057141118886493,Papaverine,Precursor
SAM_027,SAM_036,0.4057141118886493,Acetaminophen,Adulterant
SAM_027,SAM_036,0.4057141118886493,Cocaine,Active
SAM_062,SAM_074,0.4055432851015582,Heroin,Active
SAM_062,SAM_074,0.4055432851015582,Caffeine,Adulterant
SAM_062,SAM_074,0.4055432851015582,Cinnamoylcocaine,Precursor
SAM_029,SAM_087,0.4055249334531449,Cocaine,Active
SAM_073,SAM_090,0.4055121278408815,Diacetamate,Unknown
SAM_073,SAM_090,0.4055121278408815,Meconine,Precursor
SAM_073,SAM_090,0.4055121278408815,Phenacetin,Adulterant
SAM_008,SAM_035,0.4053113461268001,Caffeine,Adulterant
SAM_008,SAM_035,0.4053113461268001,Cocaine,Active
SAM_008,SAM_035,0.4053113461268001,Phenacetin,Adulterant
SAM_012,SAM_044,0.4050610184134786,Meconine,Precursor
SAM_012,SAM_044,0.4050610184134786,Cocaine,Active
SAM_012,SAM_044,0.4050610184134786,Heroin,Active
SAM_010,SAM_034,0.404908960758474,Cocaine,Active
SAM_010,SAM_034,0.404908960758474,Phenacetin,Adulterant
SAM_024,SAM_045,0.4048151990489017,Papaverine,Precursor
SAM_024,SAM_045,0.4048151990489017,Caffeine,Adulterant
SAM_024,SAM_045,0.4048151990489017,Hydrocotarnine,Precursor
SAM_069,SAM_098,0.4047838937368531,Ecgonidine methyl ester,Precursor
SAM_069,SAM_098,0.4047838937368531,Phenacetin,Adulterant
SAM_012,SAM_099,0.4046227197942517,Heroin,Active
SAM_012,SAM_099,0.4046227197942517,Ecgonidine methyl ester,Precursor
SAM_012,SAM_099,0.4046227197942517,Caffeine,Adulterant
SAM_012,SAM_099,0.4046227197942517,Phenacetin,Adulterant
SAM_065,SAM_086,0.4045609783962055,Diacetamate,Unknown
SAM_065,SAM_086,0.4045609783962055,Caffeine,Adulterant
SAM_033,SAM_060,0.4045600268330446,Diacetamate,Unknown
SAM_033,SAM_060,0.4045600268330446,Meconine,Precursor
SAM_033,SAM_060,0.4045600268330446,Caffeine,Adulterant
SAM_058,SAM_089,0.4044397282689169,Benzoic acid,Unknown
SAM_058,SAM_089,0.4044397282689169,Hydrocotarnine,Precursor
SAM_058,SAM_089,0.4044397282689169,6-Monoacetylmorphine,Precursor
SAM_058,SAM_089,0.4044397282689169,Morphine,Active
SAM_037,SAM_050,0.4044116476628314,Ecgonine methyl ester,Precursor
SAM_037,SAM_050,0.4044116476628314,Triacetin,Unknown
SAM_008,SAM_058,0.4043932126713706,Acetylcodeine,Precursor
SAM_008,SAM_058,0.4043932126713706,Benzoic acid,Unknown
SAM_008,SAM_058,0.4043932126713706,Caffeine,Adulterant
SAM_008,SAM_058,0.4043932126713706,6-Monoacetylmorphine,Precursor
SAM_008,SAM_050,0.4043865101476485,Meconine,Precursor
SAM_008,SAM_050,0.4043865101476485,Cocaine,Active
SAM_008,SAM_050,0.4043865101476485,Phenacetin,Adulterant
SAM_040,SAM_095,0.4043184154570328,Hydrocotarnine,Precursor
SAM_040,SAM_095,0.4043184154570328,6-Monoacetylmorphine,Precursor
SAM_052,SAM_094,0.4042564376099606,Heroin,Active
SAM_052,SAM_094,0.4042564376099606,Cocaine,Active
SAM_052,SAM_094,0.4042564376099606,Phenacetin,Adulterant
SAM_016,SAM_029,0.4041687495880108,Cocaine,Active
SAM_058,SAM_078,0.4040591335385867,Diacetamate,Unknown
SAM_058,SAM_078,0.4040591335385867,Caffeine,Adulterant
SAM_058,SAM_078,0.4040591335385867,Acetylcodeine,Precursor
SAM_057,SAM_087,0.4040554965652611,Ecgonidine methyl ester,Precursor
SAM_057,SAM_087,0.4040554965652611,Cocaine,Active
SAM_022,SAM_064,0.4040463211165969,Ecgonidine methyl ester,Precursor
SAM_022,SAM_064,0.4040463211165969,6-Monoacetylmorphine,Precursor
SAM_006,SAM_095,0.4040380711592772,Heroin,Active
SAM_006,SAM_095,0.4040380711592772,Caffeine,Adulterant
SAM_006,SAM_095,0.4040380711592772,Hydrocotarnine,Precursor
SAM_006,SAM_095,0.4040380711592772,6-Monoacetylmorphine,Precursor
SAM_037,SAM_061,0.4039647807793958,Acetylcodeine,Precursor
SAM_037,SAM_061,0.4039647807793958,Triacetin,Unknown
SAM_037,SAM_061,0.4039647807793958,Acetylthebaol,Precursor
SAM_029,SAM_053,0.4038426223535158,Cocaine,Active
SAM_058,SAM_099,0.4034571715482862,Heroin,Active
SAM_058,SAM_099,0.4034571715482862,Acetaminophen,Adulterant
SAM_058,SAM_099,0.4034571715482862,Caffeine,Adulterant
SAM_006,SAM_094,0.4034372340467983,Heroin,Active
SAM_006,SAM_094,0.4034372340467983,6-Monoacetylmorphine,Precursor
SAM_006,SAM_094,0.4034372340467983,Phenacetin,Adulterant
SAM_042,SAM_081,0.4034236902309485,Acetylcodeine,Precursor
SAM_042,SAM_081,0.4034236902309485,6-Monoacetylmorphine,Precursor
SAM_073,SAM_093,0.4033868016521478,Diacetamate,Unknown
SAM_073,SAM_093,0.4033868016521478,Acetylcodeine,Precursor
SAM_073,SAM_093,0.4033868016521478,Caffeine,Adulterant
SAM_073,SAM_093,0.4033868016521478,Cocaine,Active
SAM_055,SAM_070,0.4033728137438573,Diacetamate,Unknown
SAM_055,SAM_070,0.4033728137438573,Noscapine,Precursor
SAM_019,SAM_059,0.4030804061437389,Ecgonidine methyl ester,Precursor
SAM_019,SAM_059,0.4030804061437389,6-Monoacetylmorphine,Precursor
SAM_025,SAM_051,0.4030141468361623,Meconine,Precursor
SAM_025,SAM_051,0.4030141468361623,Ecgonidine methyl ester,Precursor
SAM_014,SAM_056,0.4029535355360215,Ecgonine methyl ester,Precursor
SAM_014,SAM_056,0.4029535355360215,Acetylcodeine,Precursor
SAM_014,SAM_056,0.4029535355360215,Caffeine,Adulterant
SAM_039,SAM_056,0.4029154774745608,Papaverine,Precursor
SAM_039,SAM_056,0.4029154774745608,Acetylcodeine,Precursor
SAM_029,SAM_070,0.4028914790787508,Noscapine,Precursor
SAM_029,SAM_070,0.4028914790787508,Cocaine,Active
SAM_029,SAM_071,0.4028277149165124,Benzoic acid,Unknown
SAM_029,SAM_071,0.4028277149165124,Cocaine,Active
SAM_021,SAM_047,0.4027002057023097,Acetaminophen,Adulterant
SAM_021,SAM_047,0.4027002057023097,Cocaine,Active
SAM_018,SAM_035,0.4025635911251892,Diacetamate,Unknown
SAM_018,SAM_035,0.4025635911251892,Ecgonidine methyl ester,Precursor
SAM_018,SAM_035,0.4025635911251892,Caffeine,Adulterant
SAM_076,SAM_082,0.4025558008053206,Papaverine,Precursor
SAM_076,SAM_082,0.4025558008053206,Diacetamate,Unknown
SAM_076,SAM_082,0.4025558008053206,Phenacetin,Adulterant
SAM_025,SAM_049,0.4025061097678797,Meconine,Precursor
SAM_025,SAM_049,0.4025061097678797,Cocaine,Active
SAM_010,SAM_064,0.4024873191417229,Acetylcodeine,Precursor
SAM_010,SAM_064,0.4024873191417229,6-Monoacetylmorphine,Precursor
SAM_004,SAM_049,0.4023713290622181,Meconine,Precursor
SAM_004,SAM_049,0.4023713290622181,Phenacetin,Adulterant
SAM_004,SAM_049,0.4023713290622181,Cocaine,Active
SAM_004,SAM_049,0.4023713290622181,Heroin,Active
SAM_018,SAM_065,0.4023614631550911,Diacetamate,Unknown
SAM_018,SAM_065,0.4023614631550911,Caffeine,Adulterant
SAM_055,SAM_060,0.4023229891587538,Diacetamate,Unknown
SAM_055,SAM_060,0.4023229891587538,Caffeine,Adulterant
SAM_048,SAM_069,0.40226960468082,6-Monoacetylmorphine,Precursor
SAM_048,SAM_069,0.40226960468082,Acetaminophen,Adulterant
SAM_048,SAM_069,0.40226960468082,Cocaine,Active
SAM_007,SAM_100,0.4022341295910858,Acetaminophen,Adulterant
SAM_007,SAM_100,0.4022341295910858,Hydrocotarnine,Precursor
SAM_007,SAM_100,0.4022341295910858,Cocaine,Active
SAM_035,SAM_038,0.4021709934460752,Diacetamate,Unknown
SAM_035,SAM_038,0.4021709934460752,Caffeine,Adulterant
SAM_035,SAM_038,0.4021709934460752,Phenacetin,Adulterant
SAM_056,SAM_100,0.4021360000662139,Ecgonine methyl ester,Precursor
SAM_056,SAM_100,0.4021360000662139,Acetylcodeine,Precursor
SAM_035,SAM_058,0.4021295181501507,Diacetamate,Unknown
SAM_035,SAM_058,0.4021295181501507,Acetaminophen,Adulterant
SAM_035,SAM_058,0.4021295181501507,Caffeine,Adulterant
SAM_012,SAM_080,0.4020859609609476,Acetylcodeine,Precursor
SAM_012,SAM_080,0.4020859609609476,Cocaine,Active
SAM_010,SAM_021,0.4020379631581201,Cocaine,Active
SAM_010,SAM_021,0.4020379631581201,Phenacetin,Adulterant
SAM_019,SAM_050,0.4019395789571653,Ecgonidine methyl ester,Precursor
SAM_019,SAM_050,0.4019395789571653,Cocaine,Active
SAM_037,SAM_086,0.4018289694252339,Acetylcodeine,Precursor
SAM_037,SAM_086,0.4018289694252339,Caffeine,Adulterant
SAM_012,SAM_030,0.4017698324380443,Cocaine,Active
SAM_012,SAM_030,0.4017698324380443,Phenacetin,Adulterant
SAM_075,SAM_092,0.4017391987994175,Meconine,Precursor
SAM_075,SAM_092,0.4017391987994175,Caffeine,Adulterant
SAM_005,SAM_047,0.4017097512389703,Ecgonine methyl ester,Precursor
SAM_005,SAM_047,0.4017097512389703,Caffeine,Adulterant
SAM_024,SAM_079,0.4016566779797665,Ecgonine methyl ester,Precursor
SAM_024,SAM_079,0.4016566779797665,Papaverine,Precursor
SAM_024,SAM_079,0.4016566779797665,Meconine,Precursor
SAM_067,SAM_075,0.4013877821551728,Diacetamate,Unknown
SAM_067,SAM_075,0.4013877821551728,Heroin,Active
SAM_067,SAM_075,0.4013877821551728,Acetaminophen,Adulterant
SAM_067,SAM_075,0.4013877821551728,Caffeine,Adulterant
SAM_008,SAM_089,0.4010431959526938,Meconine,Precursor
SAM_008,SAM_089,0.4010431959526938,6-Monoacetylmorphine,Precursor
SAM_008,SAM_089,0.4010431959526938,Noscapine,Precursor
SAM_008,SAM_089,0.4010431959526938,Benzoic acid,Unknown
SAM_008,SAM_089,0.4010431959526938,Phenacetin,Adulterant
SAM_052,SAM_085,0.4010388783833937,Noscapine,Precursor
SAM_052,SAM_085,0.4010388783833937,Hydrocotarnine,Precursor
SAM_001,SAM_093,0.4010131226859133,Acetylcodeine,Precursor
SAM_001,SAM_093,0.4010131226859133,Caffeine,Adulterant
SAM_027,SAM_070,0.4008940033076207,Papaverine,Precursor
SAM_027,SAM_070,0.4008940033076207,Acetaminophen,Adulterant
SAM_027,SAM_070,0.4008940033076207,Cocaine,Active
SAM_001,SAM_076,0.4008371304676713,Papaverine,Precursor
SAM_001,SAM_076,0.4008371304676713,Acetaminophen,Adulterant
SAM_026,SAM_036,0.4007294062255035,Papaverine,Precursor
SAM_013,SAM_021,0.4006833700967863,Cocaine,Active
SAM_013,SAM_021,0.4006833700967863,Phenacetin,Adulterant
SAM_067,SAM_090,0.4006489707772237,Diacetamate,Unknown
SAM_067,SAM_090,0.4006489707772237,Heroin,Active
SAM_046,SAM_089,0.4006312647962766,Ecgonine methyl ester,Precursor
SAM_046,SAM_089,0.4006312647962766,Phenacetin,Adulterant
SAM_046,SAM_089,0.4006312647962766,Triacetin,Unknown
SAM_036,SAM_084,0.4004491746538237,Diacetamate,Unknown
SAM_016,SAM_023,0.4003632998259137,Meconine,Precursor
SAM_016,SAM_023,0.4003632998259137,Phenacetin,Adulterant
SAM_044,SAM_100,0.4003581919020796,Heroin,Active
SAM_044,SAM_100,0.4003581919020796,Acetaminophen,Adulterant
SAM_044,SAM_100,0.4003581919020796,Cocaine,Active
SAM_023,SAM_035,0.4003359027308149,Diacetamate,Unknown
SAM_023,SAM_035,0.4003359027308149,Phenacetin,Adulterant
SAM_024,SAM_073,0.4002892626823753,Meconine,Precursor
SAM_024,SAM_073,0.4002892626823753,Caffeine,Adulterant
SAM_024,SAM_073,0.4002892626823753,Hydrocotarnine,Precursor
SAM_088,SAM_092,0.4001204645016581,Acetylcodeine,Precursor
SAM_088,SAM_092,0.4001204645016581,Meconine,Precursor
SAM_088,SAM_092,0.4001204645016581,Caffeine,Adulterant
SAM_049,SAM_056,0.3999243125491317,Acetylcodeine,Precursor
SAM_049,SAM_056,0.3999243125491317,Caffeine,Adulterant
SAM_050,SAM_067,0.399862971076674,Diacetamate,Unknown
SAM_050,SAM_067,0.399862971076674,Heroin,Active
SAM_081,SAM_099,0.3997526861326785,Heroin,Active
SAM_081,SAM_099,0.3997526861326785,Caffeine,Adulterant
SAM_081,SAM_099,0.3997526861326785,Phenacetin,Adulterant
SAM_045,SAM_047,0.3997049852366134,Acetylcodeine,Precursor
SAM_045,SAM_047,0.3997049852366134,Heroin,Active
SAM_045,SAM_047,0.3997049852366134,Caffeine,Adulterant
SAM_024,SAM_063,0.399693301702314,Meconine,Precursor
SAM_024,SAM_063,0.399693301702314,Caffeine,Adulterant
SAM_024,SAM_063,0.399693301702314,Hydrocotarnine,Precursor
SAM_015,SAM_070,0.3995407558576427,Diacetamate,Unknown
SAM_015,SAM_070,0.3995407558576427,Cocaine,Active
SAM_086,SAM_089,0.3994223773508005,Papaverine,Precursor
SAM_086,SAM_089,0.3994223773508005,Meconine,Precursor
SAM_086,SAM_089,0.3994223773508005,Ecgonidine methyl ester,Precursor
SAM_086,SAM_089,0.3994223773508005,Noscapine,Precursor
SAM_001,SAM_070,0.3994196536759501,Papaverine,Precursor
SAM_001,SAM_070,0.3994196536759501,Acetaminophen,Adulterant
SAM_070,SAM_079,0.3993984868749953,Papaverine,Precursor
SAM_070,SAM_079,0.3993984868749953,Cocaine,Active
SAM_028,SAM_052,0.399359476231597,Acetylcodeine,Precursor
SAM_028,SAM_052,0.399359476231597,Meconine,Precursor
SAM_040,SAM_054,0.3993336885872455,Acetylcodeine,Precursor
SAM_040,SAM_054,0.3993336885872455,Hydrocotarnine,Precursor
SAM_040,SAM_054,0.3993336885872455,6-Monoacetylmorphine,Precursor
SAM_040,SAM_054,0.3993336885872455,Phenacetin,Adulterant
SAM_060,SAM_073,0.399317854443708,Diacetamate,Unknown
